user_id,gender
47843,0
90482,0
91736,1
76647,1
42486,1
21027,0
20021,0
24874,0
43581,0
55579,0
21545,0
73836,0
37505,0
64808,0
79698,0
82101,0
45749,0
48999,0
66316,0
63246,0
27438,0
50638,0
10229,0
48456,0
16204,0
4271,1
76935,0
1230,0
79609,1
70569,1
85680,0
675,0
78351,0
50291,1
38506,0
5065,0
13901,0
52931,1
84815,0
514,0
89179,0
84969,0
44313,0
64113,0
29324,0
79049,0
89373,0
90634,0
56987,0
7448,0
6779,0
49061,0
78911,1
54113,0
87391,0
39307,0
9574,0
51,0
82745,0
93471,1
58523,0
9728,0
7290,1
61701,0
21393,0
60811,0
79742,0
17450,0
64276,0
69863,0
84308,1
27869,0
73688,0
70311,0
64932,0
10825,0
45970,0
6637,0
80953,0
19442,0
82686,0
89261,0
29156,0
82522,0
35439,0
39423,0
74622,0
43914,0
45488,0
13280,1
22031,1
39265,0
73407,0
58962,0
33571,0
43215,0
60868,0
56495,1
55270,0
7368,0
32765,0
46272,0
17090,0
74084,0
14324,0
35909,0
21518,0
8138,1
44367,0
26321,0
27657,0
81152,0
33760,0
77517,0
11743,0
63175,0
16573,0
48908,0
34404,0
36597,0
87774,0
72453,0
9974,0
78738,1
65835,1
42936,0
19815,0
20554,1
16036,0
90188,1
39106,1
21887,0
65090,0
52336,0
386,0
14578,0
91997,0
89741,1
70751,1
57292,0
20137,0
58737,0
19773,0
13075,0
65320,0
48046,1
26177,0
61861,0
92521,1
42921,0
92859,0
26613,0
79353,0
75629,1
18869,1
64254,0
26108,0
1259,0
43301,1
93655,0
15886,1
16712,0
93484,1
54929,0
84181,0
37675,0
56742,0
52635,0
33424,0
86863,0
66611,0
52645,0
72599,0
26982,0
19455,0
52298,0
74104,0
73960,0
16622,1
48825,0
23469,0
59453,0
64839,0
72356,1
32034,0
79111,0
85845,0
40933,0
92678,1
42858,1
65358,0
49548,0
78916,0
17657,0
57884,0
39984,1
36333,0
63785,0
53988,0
48243,1
9808,0
15439,0
51048,0
42572,0
56830,1
38241,0
14494,1
29464,0
52124,0
34118,1
94567,0
37440,0
71831,0
46829,0
66218,0
76722,0
21523,0
71515,0
51792,0
11332,1
15007,0
28523,0
46067,0
53749,0
47744,0
24213,0
15166,0
85266,0
80744,1
23097,0
16782,0
11314,1
38122,0
55074,1
77766,0
56673,0
11619,0
68732,1
37707,0
61265,0
42710,0
38497,0
4629,1
23770,0
65497,1
50722,1
6879,0
15125,1
38351,1
31882,0
58167,1
79022,0
84228,1
5965,0
45049,0
11632,0
72617,0
15431,0
90971,0
54919,0
88119,0
41635,0
73432,0
16174,1
13232,0
8945,0
80248,1
24383,0
16420,0
58366,0
39007,0
5435,1
21819,1
46053,1
33337,1
73158,0
64160,1
44721,1
70957,0
64270,1
1611,1
92091,0
5603,0
41855,1
34123,1
57868,0
41709,0
61367,0
38724,0
53492,0
74347,1
85320,1
15673,0
57374,0
62875,1
43144,0
63690,0
39030,0
79714,0
13083,0
71323,0
29175,0
38939,0
80050,1
73604,0
60383,0
82363,0
47629,0
33860,0
25003,0
41318,1
55110,0
58162,0
78006,0
66605,0
14260,0
88445,0
89375,0
43026,0
4097,0
71167,0
44164,1
28799,0
22196,0
76239,0
49718,0
27661,0
81920,0
20531,1
90943,0
63893,0
76066,0
14101,1
852,0
59947,0
86921,0
77157,1
42974,1
23703,0
82373,0
71378,0
75573,1
87788,1
1073,0
18758,0
14833,0
77644,0
20966,0
9773,1
79590,0
74110,1
42171,1
36527,1
3222,0
75914,0
3154,1
78471,0
30729,0
8847,0
38731,0
50856,0
30458,0
67730,0
19930,0
43368,0
9543,0
34919,0
93032,1
28561,0
87703,0
93672,0
24879,0
63632,1
4183,0
52211,0
26627,0
90946,0
79154,0
7771,0
91194,0
87746,0
39668,0
77541,1
45697,1
31329,1
74863,0
72998,0
2646,0
60249,0
58304,0
85422,1
56556,1
1035,0
94757,0
2295,0
14413,0
79227,0
11962,0
66932,0
19269,0
26519,0
30050,0
88333,0
21766,0
69940,0
6280,0
33690,0
13452,0
74305,0
88691,0
15690,1
48112,1
67529,0
47759,0
28680,1
60716,0
60345,0
667,0
90058,0
37001,0
79835,0
21453,0
1351,0
76003,0
63430,0
61013,1
9441,0
23850,1
53193,0
59597,0
90506,1
54696,1
26691,0
54315,0
59708,1
12792,1
74317,0
50564,0
67345,1
71423,0
59244,0
28053,0
7861,0
58096,0
3358,1
38434,0
6732,0
10497,0
83349,0
50305,1
69933,0
54939,0
25452,0
16815,1
63683,0
31381,0
86397,1
66699,0
77391,0
89378,0
91573,1
12924,1
40555,1
16649,0
61028,0
60934,0
68560,0
40781,0
83390,0
23925,1
27909,0
61142,0
164,0
55516,0
92294,0
82075,0
44694,0
85180,0
92854,1
55236,1
62345,0
89562,0
87374,0
46137,0
49830,0
62357,0
3863,1
43425,0
53537,0
7545,0
85541,0
25989,0
84171,0
58585,1
20750,1
71572,0
18225,0
86624,0
79660,0
71365,1
38449,0
94767,0
64453,1
51704,1
56515,0
16141,0
79435,1
60040,0
6786,0
15762,1
38263,1
67441,1
63329,0
44812,1
42456,1
64597,0
83378,0
63710,1
66813,0
41476,1
65571,0
67686,0
70990,0
60684,0
34990,0
48465,0
72505,0
32173,0
40364,0
12120,0
56333,0
54343,0
66470,0
66255,0
84645,1
13469,0
59186,0
68035,0
35330,0
34820,0
30858,0
68156,0
47067,0
54058,0
54674,0
79475,0
51261,0
57440,1
26038,0
82064,0
58047,0
54179,0
70170,0
83166,0
26517,0
77225,0
52876,0
11774,0
31959,0
86976,0
55280,0
29876,0
55503,0
63668,1
42335,0
88261,1
10813,1
32399,0
81125,0
20644,0
51413,0
77423,0
89937,0
87160,0
2835,1
39341,0
51969,0
40860,1
16123,0
41702,0
94524,0
24239,0
55842,1
2896,0
90914,1
37854,1
80753,0
69789,0
92355,1
23846,0
55905,0
59238,0
18637,1
20322,0
766,0
5206,0
71196,0
18237,0
53738,0
64717,0
59849,0
49577,0
77633,0
57804,0
81087,0
55853,0
94677,0
65827,1
53727,0
60530,1
31562,0
73010,0
54990,0
75377,0
19934,0
27937,0
44558,0
12720,0
58820,0
11407,0
60165,0
20269,0
8375,1
50794,0
32325,0
30834,0
40762,0
6435,1
84145,0
76095,0
91598,0
2497,0
59763,0
36136,0
57004,0
77383,0
57008,0
62258,0
17322,0
72613,1
9905,0
3547,0
1049,0
45669,0
13125,0
26300,0
84341,0
53217,0
90523,0
20507,0
9824,0
3186,0
73069,0
55313,1
52917,0
39080,0
7914,0
30835,1
64951,0
70,0
68429,0
90492,0
69077,0
36385,0
45918,0
2010,0
26010,1
63137,1
25865,0
25565,0
65482,0
57988,0
8827,0
92181,0
43878,1
64709,1
3656,0
43129,0
45658,0
8187,1
79691,1
86421,0
27162,0
81788,0
27040,0
24911,1
3308,1
82017,0
12361,1
13126,1
37568,0
51484,0
4947,0
89049,0
15104,1
73074,0
57631,0
19185,0
11334,0
64040,0
55785,1
25152,0
61717,1
84400,0
36652,1
12356,0
27590,1
47529,0
9054,0
41558,0
1562,0
82410,0
84902,1
67078,1
92326,0
53663,1
54953,0
47859,0
87002,0
79741,0
59563,0
80663,0
11807,1
50001,1
88007,1
94288,1
43708,0
66532,1
82263,0
72658,0
28397,1
3736,1
27588,1
35003,0
79788,0
87248,1
83130,0
60671,0
14479,0
41543,0
91502,0
35307,0
81012,0
14206,0
91309,0
16889,0
31737,0
2995,0
57117,0
4264,0
69553,0
34665,0
50841,0
76435,0
2850,0
22683,0
44437,0
50745,0
89177,0
53671,0
2784,0
32383,1
26279,1
61327,0
78635,1
28371,0
91167,0
41079,0
79752,0
40984,0
6623,0
83399,0
8667,0
64684,1
23899,1
83712,0
18672,1
52695,0
86986,0
8199,0
3864,0
66515,0
82559,0
90505,0
79890,0
44714,0
91548,0
51665,0
86771,0
76552,0
86692,0
9541,0
67201,0
7818,0
52624,1
12917,1
38733,0
7747,0
58428,1
27175,0
7239,0
32609,0
74827,0
3074,0
25831,0
8252,0
3689,0
26097,1
38520,0
58907,0
84608,0
34964,0
79471,0
85961,1
94253,0
20129,0
82986,0
76302,0
78110,0
58795,0
29319,0
59911,0
86810,0
947,0
73178,0
55423,0
51482,0
91078,0
60802,0
16932,0
61958,0
73554,0
76380,0
7342,1
90347,0
49962,1
26528,0
79461,0
76348,1
47920,0
66571,0
59106,0
18395,1
76169,1
79079,0
87346,0
14126,0
45723,0
9391,0
32320,0
42076,1
51292,1
91320,0
89064,0
32493,0
91206,0
34219,0
83852,0
11220,0
73172,1
52114,0
72697,0
78416,0
44898,0
2045,0
32435,0
42803,0
49029,1
58434,0
17905,0
61197,0
17129,0
48709,0
23561,0
65729,1
92686,0
46265,0
23174,0
57725,0
37936,1
60143,0
68879,0
44681,0
33138,0
49129,0
49096,0
72411,0
30137,0
86896,0
71717,1
75047,0
29080,0
66828,1
13363,0
5016,0
1504,0
48265,0
16711,0
28330,1
21483,0
8656,0
87213,0
91583,0
404,0
69169,0
71325,0
10793,0
53894,0
20217,1
81011,0
87655,0
38189,0
21005,0
46055,0
43363,0
84166,0
18756,0
59756,0
58000,0
31317,0
5999,1
83409,0
81976,0
68857,0
19825,1
51064,0
91746,0
93297,0
7951,0
86284,0
94540,0
37802,0
56539,0
65179,1
2677,0
88592,0
67495,1
51817,0
84388,0
65248,0
43052,1
54621,0
31166,0
34164,0
51742,1
75622,0
32222,0
583,0
43388,0
71709,0
36485,0
37501,1
84421,1
69511,0
92668,0
17434,0
3683,1
46584,0
9293,0
16384,0
41180,0
73737,0
45166,1
18654,1
15771,0
50230,0
35132,0
47828,1
6318,0
27497,0
67893,0
32629,0
34535,0
74014,0
82669,0
83031,0
25403,0
34516,0
91081,0
2155,0
834,1
80183,0
2997,0
24747,0
50760,0
74923,0
76831,0
23862,1
68421,0
72395,0
607,0
1164,0
77402,0
85681,0
33518,0
65345,1
75006,0
30636,1
27373,0
91508,0
84525,0
37226,0
10704,0
25942,0
14841,0
24065,0
47853,1
68290,0
52510,1
70974,0
39153,0
91946,0
41917,0
28972,1
59452,0
74530,0
31371,0
73274,0
43752,0
38689,0
54589,1
18374,0
30366,1
27216,0
39871,0
36583,0
52251,1
46962,0
63003,1
87406,0
64872,0
93819,0
14900,0
58030,0
22858,1
77072,1
47099,0
69845,0
24788,0
53972,1
14297,0
76772,0
76592,0
94119,0
85269,1
2728,0
31783,0
32999,0
39412,0
13308,0
43017,0
87078,0
81715,0
40306,1
57623,0
44718,0
49345,0
67117,1
18675,0
48941,1
85164,0
22359,0
23351,0
72777,1
23128,0
60258,0
69335,0
55777,1
85364,0
27367,1
59491,0
55387,0
24801,0
69743,0
5782,1
73744,0
51933,1
553,0
46875,0
74859,1
39252,0
30249,1
25072,1
21586,1
75069,0
6298,0
62721,1
39956,0
69412,0
71577,1
63417,0
55220,1
93559,1
43559,0
27790,0
36145,1
75613,0
30286,0
77496,0
82046,0
37700,1
71639,0
54645,1
76322,1
74202,0
16048,0
32641,0
76421,0
20141,0
25182,0
87673,0
75182,0
63320,1
24249,0
64489,0
41494,0
22642,1
15413,1
63563,0
34810,0
9501,0
42005,0
36683,0
66855,0
6650,0
35063,1
86413,0
39463,0
68152,0
20530,0
67670,0
59599,0
6492,0
76284,0
65182,0
55240,0
78917,0
86685,0
41044,0
62689,0
67476,0
11376,0
73057,1
23388,0
30385,0
87641,0
27282,0
24256,1
31333,1
45518,0
82412,0
60674,0
12477,0
46592,0
28613,0
44540,0
16452,0
52758,1
33607,0
69758,0
79133,0
31067,1
548,0
8609,0
37126,0
54977,0
92673,0
79224,0
33963,0
25978,0
13888,0
62045,0
78885,1
94831,1
54289,0
91712,0
1438,0
13847,0
36236,0
46806,0
11746,1
73883,0
31822,0
75893,1
57729,0
72715,0
21262,0
5918,0
67740,0
65624,0
46736,0
47057,1
24318,0
22579,0
64724,0
23609,0
8553,0
74998,0
39808,0
31854,0
83160,0
33521,0
1311,1
3840,0
25700,0
81823,0
66969,0
59388,0
25367,0
79932,1
5886,0
83440,0
39552,0
29941,1
24046,1
77041,0
47924,1
76389,1
18337,0
24150,0
86439,0
38965,0
57358,0
83558,0
34653,0
9203,1
42672,0
42696,1
9267,1
68157,0
28449,0
70856,0
57466,0
71530,0
37891,1
47874,0
61186,0
32394,0
64681,0
39800,1
41556,0
49656,0
75884,1
46339,1
44081,1
51468,1
63611,1
83006,1
75321,0
25775,0
77636,0
9761,1
72248,1
8627,0
62556,1
17470,0
85347,1
43362,0
68685,0
64560,0
47250,0
27363,1
87036,1
67645,0
2758,0
92867,0
79815,0
4600,0
47966,1
31475,0
48622,0
72239,0
40029,0
54569,1
72298,0
85448,0
34831,0
45594,0
38021,0
93683,0
76359,1
18463,0
65678,0
13486,0
64712,0
56274,0
35268,1
57141,0
11685,0
21916,0
85252,0
56529,0
85067,0
90549,0
67399,0
62634,0
18573,0
49878,0
8050,0
76382,0
54759,0
18969,1
33154,0
66745,1
49416,0
5693,0
13035,1
31258,0
37823,0
8484,0
61088,0
27932,1
7707,0
71627,0
88020,0
30290,0
32346,0
47956,0
79033,0
64607,0
28129,0
58324,0
3900,0
93572,0
144,0
51041,1
37061,0
23284,0
38954,1
84039,0
73453,1
36995,0
47279,0
18627,0
23569,1
74511,0
27686,0
38652,0
91079,0
1496,0
51367,0
40689,0
12645,0
251,0
71893,0
92945,0
24280,1
49638,0
66229,0
82750,0
24780,1
39966,0
12522,0
91522,0
21896,0
11406,1
7789,1
90189,1
86930,0
83579,0
42167,0
88397,0
84143,0
1517,0
4006,0
20116,0
30802,0
62155,0
6497,0
64348,1
93189,1
78565,0
56643,0
39649,1
49995,0
54430,0
17662,1
51012,0
36339,0
93945,0
7502,0
66370,1
8972,0
63808,0
81187,1
43105,0
88988,0
84626,0
34185,1
54043,1
75795,0
16561,1
4572,1
3681,0
61990,0
73847,0
39811,1
24893,0
5591,0
55631,1
19990,1
46572,1
41,0
94775,1
21639,0
67894,0
69108,0
70616,1
14721,0
19615,0
4587,0
24675,1
53491,0
56869,0
10843,0
80227,1
90546,1
40643,0
88400,1
48477,0
94836,0
4283,0
56958,0
23775,0
56097,1
3138,0
30131,0
28107,0
12142,0
69344,0
138,0
8244,0
60885,0
41108,1
60605,0
86915,0
90282,0
54401,0
76761,0
85211,1
80269,0
92888,1
17917,0
5623,1
45405,0
91432,1
31013,0
24149,0
10990,0
82497,0
279,0
45202,1
68139,0
56053,1
47410,1
77419,1
17366,1
69708,0
92542,0
34794,0
54973,0
36898,0
4054,0
83227,0
59081,0
81530,0
36974,0
15629,0
36094,1
45837,0
4488,1
75828,0
87545,1
20225,0
17741,0
21517,0
23979,0
27786,0
76869,0
93408,0
47878,0
4778,0
65843,0
89089,1
35750,1
69948,0
59415,0
91599,0
11224,0
47333,0
90981,1
13710,0
25163,0
50768,0
38469,1
42915,1
44777,0
29933,0
31068,0
77949,0
86051,0
40448,0
7305,0
44043,0
65203,0
14969,1
54254,0
49982,1
73369,0
35129,1
36856,1
49674,0
45244,0
10,1
79193,1
43370,1
17807,0
51411,1
33741,1
16262,0
88505,0
81094,1
92276,0
8118,0
1839,0
31396,0
89927,1
19037,1
42126,0
85268,0
12661,0
54202,0
8883,0
64140,1
60547,0
74196,0
64555,1
74612,0
48497,0
26740,1
5407,1
13875,0
1772,0
10018,0
26896,0
77899,0
73663,0
80681,0
19100,0
6202,0
28404,0
57761,0
7619,0
67051,0
68375,1
4955,1
94527,0
13865,0
61447,0
23965,0
37619,0
6327,1
88763,0
29363,0
39827,0
5315,1
46926,1
81221,0
22321,0
46345,0
36682,1
37375,1
79897,0
21554,0
10836,0
64642,1
80114,0
26437,0
49629,1
46734,0
63300,0
41188,0
51494,0
28883,0
20074,0
37476,0
10133,0
63267,0
41257,1
6365,0
36289,0
11832,0
32478,0
55502,0
79607,1
49649,0
30550,0
18133,0
58426,1
22351,0
87292,0
43397,0
92556,0
93929,1
69883,1
15623,0
39802,0
53864,0
58718,1
856,0
49566,0
56940,0
6396,1
46474,0
91204,0
30046,0
1668,0
16635,0
89947,0
71015,1
50715,0
894,0
76567,0
1894,0
42308,0
5466,0
52385,0
28526,0
36538,1
47455,0
85987,1
25183,0
84903,0
29502,0
19692,1
77342,0
20015,1
79127,1
49063,0
6414,0
21681,0
82129,0
35781,0
60060,1
4998,0
52973,1
58285,0
66934,0
26616,1
27532,1
18040,0
54146,0
3267,1
18165,0
32965,0
67710,0
49993,0
59649,0
24853,0
82650,1
65151,0
59770,0
44160,0
51420,0
33942,1
58276,0
53435,0
40312,0
66767,1
88307,0
53741,0
6310,0
32100,1
39818,1
68654,0
23418,0
76136,0
93256,0
88452,1
5651,0
28555,1
49448,0
10939,0
9386,0
4104,0
51332,0
81090,0
88337,0
69148,0
29532,0
55357,0
19840,0
33144,0
32472,0
9772,1
340,0
25165,0
52791,0
51813,0
82929,0
24168,0
87637,0
1899,0
81890,0
69065,0
39785,0
19126,0
46086,0
91657,0
25024,0
27437,1
66530,1
19963,0
24281,1
83212,0
91965,0
1433,1
55933,0
5743,0
73064,0
33711,0
15707,0
50998,1
47844,1
20560,0
64028,0
58571,0
54718,0
61174,1
16313,1
38425,0
66510,0
49635,0
10566,1
90847,1
85433,1
82134,0
9719,0
76776,0
86689,0
80079,0
67908,0
69282,0
74312,0
67175,0
814,0
71724,1
6207,1
3831,1
47666,1
78277,1
46687,1
31939,0
71229,0
93061,0
38698,0
28441,0
40586,0
12165,0
90274,0
94486,0
14172,1
36004,1
25475,0
72931,0
92143,0
23136,0
39817,0
60271,0
84184,1
71357,0
33921,0
45400,0
5606,0
71816,0
15329,0
72534,0
39988,1
17581,0
35240,0
57154,0
12655,0
9861,0
14173,0
91606,0
30207,0
8587,0
53659,0
23580,0
2449,0
36257,0
61922,0
47234,0
63395,1
22898,0
30793,1
93544,1
14210,0
90919,0
44640,1
45647,0
81361,0
73019,0
55898,0
42053,0
53891,0
